Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value,BTC_Price,ETH_Price,SOL_Price,XRP_Price
2020-05-04,99.4800033569336,1703.7,0.05,0.631,35.97,8912.654296875,208.17401123046875,0.6674910187721252,8912.654296875
2020-05-05,99.70999908447266,1696.3,0.05,0.662,33.61,9003.0703125,206.7743988037109,0.6418370008468628,9003.0703125
2020-05-06,100.08999633789062,1698.9,0.05,0.709,34.12,9268.76171875,204.0557861328125,0.6225839853286743,9268.76171875
2020-05-07,99.88999938964844,1688.65,0.05,0.639,31.44,9951.5185546875,212.28941345214844,0.6129779815673828,9951.5185546875
2020-05-08,99.7300033569336,1688.65,0.05,0.685,27.98,9842.666015625,212.9915771484375,0.6049219965934753,9842.666015625
2020-05-09,99.7300033569336,1688.65,0.05,0.685,27.98,9593.896484375,211.60012817382807,0.6045269966125488,9593.896484375
2020-05-10,99.7300033569336,1688.65,0.05,0.685,27.98,8756.4306640625,188.5995635986328,0.5370339751243591,8756.4306640625
2020-05-11,100.23999786376952,1698.8,0.05,0.707,27.57,8601.7958984375,185.912841796875,0.5152729749679565,8601.7958984375
2020-05-12,99.93000030517578,1703.45,0.05,0.667,33.04,8804.4775390625,189.3125,0.5385760068893433,8804.4775390625
2020-05-13,100.23999786376952,1699.85,0.05,0.654,35.28,9269.9873046875,199.1932830810547,0.5505319833755493,9269.9873046875
2020-05-14,100.47000122070312,1716.4,0.05,0.617,32.61,9733.7216796875,202.9490966796875,0.5691180229187012,9733.7216796875
2020-05-15,100.4000015258789,1734.85,0.05,0.644,31.89,9328.197265625,195.62266540527344,0.5597519874572754,9328.197265625
2020-05-16,100.4000015258789,1734.85,0.05,0.644,31.89,9377.013671875,200.6771240234375,0.599120020866394,9377.013671875
2020-05-17,100.4000015258789,1734.85,0.05,0.644,31.89,9670.7392578125,207.15869140625,0.6129890084266663,9670.7392578125
2020-05-18,99.66999816894533,1756.9,0.05,0.726,29.3,9726.5751953125,214.52505493164065,0.6526700258255005,9726.5751953125
2020-05-19,99.37000274658205,1735.25,0.05,0.692,30.53,9729.0380859375,213.45111083984372,0.6244540214538574,9729.0380859375
2020-05-20,99.12000274658205,1750.05,0.05,0.69,27.99,9522.9814453125,210.09674072265625,0.5791559815406799,9522.9814453125
2020-05-21,99.37000274658205,1732.8,0.05,0.68,29.53,9081.76171875,199.88360595703125,0.6089149713516235,9081.76171875
2020-05-22,99.86000061035156,1732.45,0.05,0.657,28.16,9182.5771484375,207.169189453125,0.6388750076293945,9182.5771484375
2020-05-23,99.86000061035156,1732.45,0.05,0.657,28.16,9209.287109375,208.69439697265625,0.6130310297012329,9209.287109375
2020-05-24,99.86000061035156,1732.45,0.05,0.657,28.16,8790.3681640625,202.37034606933597,0.5490530133247375,8790.3681640625
2020-05-25,99.86000061035156,1732.45,0.05,0.659,28.16,8906.9345703125,205.3197479248047,0.6008570194244385,8906.9345703125
2020-05-26,98.91000366210938,1722.75,0.05,0.695,28.01,8835.052734375,201.90231323242188,0.5733069777488708,8835.052734375
2020-05-27,99.05999755859376,1705.15,0.05,0.695,27.62,9181.017578125,208.86343383789065,0.5909850001335144,9181.017578125
2020-05-28,98.37999725341795,1723.3,0.05,0.697,28.59,9525.7509765625,219.8404235839844,0.5751550197601318,9525.7509765625
2020-05-29,98.33999633789062,1725.65,0.05,0.653,27.51,9439.1240234375,220.6751251220703,0.5794150233268738,9439.1240234375
2020-05-30,98.33999633789062,1725.65,0.05,0.653,27.51,9700.4140625,242.34559631347656,0.5879330039024353,9700.4140625
2020-05-31,98.33999633789062,1725.65,0.05,0.653,27.51,9461.05859375,230.9757080078125,0.5700219869613647,9461.05859375
2020-06-01,97.83000183105467,1734.8,0.05,0.667,28.23,10167.2685546875,246.99176025390625,0.5774949789047241,10167.2685546875
2020-06-02,97.66999816894533,1740.25,0.06,0.687,26.84,9529.8037109375,237.21905517578125,0.5646690130233765,9529.8037109375
2020-06-03,97.27999877929688,1717.6,0.06,0.746,25.66,9656.7177734375,244.1793212890625,0.5866209864616394,9656.7177734375
2020-06-04,96.68000030517578,1706.45,0.06,0.825,25.81,9800.63671875,244.4263916015625,0.5872989892959595,9800.63671875
2020-06-05,96.94000244140624,1709.55,0.07,0.893,24.52,9665.533203125,241.22198486328125,0.6611549854278564,9665.533203125
2020-06-06,96.94000244140624,1709.55,0.07,0.893,24.52,9653.6796875,241.9313201904297,0.6224430203437805,9653.6796875
2020-06-07,96.94000244140624,1709.55,0.07,0.893,24.52,9758.8525390625,245.1672515869141,0.6165779829025269,9758.8525390625
2020-06-08,96.62000274658205,1692.0,0.07,0.878,25.81,9771.4892578125,246.30990600585935,0.6683130264282227,9771.4892578125
2020-06-09,96.31999969482422,1707.5,0.07,0.824,27.57,9795.7001953125,244.9114532470703,0.6580020189285278,9795.7001953125
2020-06-10,95.95999908447266,1717.65,0.08,0.736,27.57,9870.0947265625,247.4449462890625,0.6448670029640198,9870.0947265625
2020-06-11,96.7300033569336,1731.9,0.08,0.666,40.79,9321.78125,231.70266723632807,0.5737419724464417,9321.78125
2020-06-12,97.31999969482422,1735.85,0.08,0.71,36.09,9480.84375,237.4932098388672,0.5938689708709717,9480.84375
2020-06-13,97.31999969482422,1735.85,0.08,0.71,36.09,9475.27734375,238.90884399414065,0.608942985534668,9475.27734375
2020-06-14,97.31999969482422,1735.85,0.08,0.71,36.09,9386.7880859375,234.1147003173828,0.5870770215988159,9386.7880859375
2020-06-15,96.68000030517578,1710.4,0.09,0.72,34.4,9450.7021484375,229.9289093017578,0.5706390142440796,9450.7021484375
2020-06-16,96.95999908447266,1728.35,0.09,0.741,33.67,9538.0244140625,234.41616821289065,0.5855759978294373,9538.0244140625
2020-06-17,97.16000366210938,1717.3,0.09,0.733,33.47,9480.2548828125,233.0282745361328,0.5815619826316833,9480.2548828125
2020-06-18,97.41999816894533,1732.65,0.09,0.707,32.94,9411.8408203125,232.1011657714844,0.6209560036659241,9411.8408203125
2020-06-19,97.62000274658205,1728.55,0.09,0.694,35.12,9288.0185546875,227.13829040527344,0.684332013130188,9288.0185546875
2020-06-20,97.62000274658205,1728.55,0.09,0.694,35.12,9332.3408203125,229.27426147460935,0.6435909867286682,9332.3408203125
2020-06-21,97.62000274658205,1728.55,0.09,0.694,35.12,9303.6298828125,228.9898223876953,0.6731489896774292,9303.6298828125
2020-06-22,97.04000091552734,1745.45,0.08,0.71,31.77,9648.7177734375,242.5331878662109,0.7268480062484741,9648.7177734375
2020-06-23,96.69000244140624,1756.6,0.08,0.715,31.37,9629.658203125,244.14215087890625,0.7082970142364502,9629.658203125
2020-06-24,97.1500015258789,1775.7,0.08,0.679,33.84,9313.6103515625,235.7724609375,0.7369940280914307,9313.6103515625
2020-06-25,97.43000030517578,1758.55,0.08,0.682,32.22,9264.8134765625,232.94448852539065,0.7131940126419067,9264.8134765625
2020-06-26,97.5,1762.1,0.08,0.64,34.73,9162.91796875,229.6680450439453,0.7411440014839172,9162.91796875
2020-06-27,97.5,1762.1,0.08,0.64,34.73,9045.390625,222.9597930908203,0.7135480046272278,9045.390625
2020-06-28,97.5,1762.1,0.08,0.64,34.73,9143.58203125,225.34716796875,0.7984949946403503,9143.58203125
2020-06-29,97.54000091552734,1768.8,0.08,0.627,31.78,9190.8544921875,228.1948699951172,0.8524540066719055,9190.8544921875
2020-06-30,97.38999938964844,1770.7,0.08,0.658,30.43,9137.9931640625,226.31500244140625,0.8600940108299255,9137.9931640625
2020-07-01,97.1999969482422,1787.4,0.08,0.676,28.62,9228.3251953125,231.1134185791016,0.8326420187950134,9228.3251953125
2020-07-02,97.31999969482422,1771.85,0.09,0.669,27.68,9123.41015625,229.39219665527344,0.7802190184593201,9123.41015625
2020-07-03,97.31999969482422,1774.65,0.09,0.669,27.68,9087.3037109375,225.38706970214844,0.7680929899215698,9087.3037109375
2020-07-04,97.31999969482422,1774.65,0.09,0.669,27.68,9132.48828125,229.07411193847656,0.7803720235824585,9132.48828125
2020-07-05,97.31999969482422,1774.65,0.09,0.669,27.68,9073.9423828125,227.6645965576172,0.6916639804840088,9073.9423828125
2020-07-06,96.79000091552734,1774.4,0.09,0.678,27.94,9375.474609375,241.51022338867188,0.7079079747200012,9375.474609375
2020-07-07,96.87999725341795,1775.5,0.09,0.64,29.43,9252.27734375,239.07553100585935,0.7530480027198792,9252.27734375
2020-07-08,96.43000030517578,1799.35,0.09,0.666,28.08,9428.3330078125,246.6700134277344,0.7967129945755005,9428.3330078125
2020-07-09,96.6999969482422,1812.45,0.09,0.613,29.26,9277.9677734375,243.01596069335935,0.8534529805183411,9277.9677734375
2020-07-10,96.6500015258789,1805.75,0.09,0.643,27.29,9278.8076171875,240.9849853515625,0.9135599732398988,9278.8076171875
2020-07-11,96.6500015258789,1805.75,0.09,0.643,27.29,9240.3466796875,239.4581756591797,0.9246240258216858,9240.3466796875
2020-07-12,96.6500015258789,1805.75,0.09,0.643,27.29,9276.5,242.13169860839844,1.0167160034179688,9276.5
2020-07-13,96.45999908447266,1814.1,0.09,0.618,32.19,9243.6142578125,239.6045837402344,1.175734043121338,9243.6142578125
2020-07-14,96.26000213623048,1813.4,0.09,0.625,29.52,9243.2138671875,240.21148681640625,1.148074984550476,9243.2138671875
2020-07-15,96.08000183105467,1813.8,0.1,0.633,27.76,9192.8369140625,238.42352294921875,1.289597988128662,9192.8369140625
2020-07-16,96.3499984741211,1800.3,0.1,0.618,28.0,9132.2275390625,233.6408843994141,0.8724409937858582,9132.2275390625
2020-07-17,95.94000244140624,1810.0,0.09,0.623,25.68,9151.392578125,232.7730865478516,0.9778370261192322,9151.392578125
2020-07-18,95.94000244140624,1810.0,0.09,0.623,25.68,9159.0400390625,235.4838104248047,0.966583013534546,9159.0400390625
2020-07-19,95.94000244140624,1810.0,0.09,0.623,25.68,9185.8173828125,238.48751831054688,0.9203490018844604,9185.8173828125
2020-07-20,95.83000183105467,1817.4,0.1,0.613,24.46,9164.2314453125,236.15316772460935,0.8730890154838562,9164.2314453125
2020-07-21,95.12000274658205,1843.9,0.1,0.605,24.84,9374.8876953125,245.0167236328125,0.9771659970283508,9374.8876953125
2020-07-22,94.97000122070312,1865.1,0.09,0.6,24.32,9525.36328125,262.1906433105469,1.044087052345276,9525.36328125
2020-07-23,94.69000244140624,1890.0,0.09,0.577,26.08,9581.072265625,274.6890563964844,1.0498440265655518,9581.072265625
2020-07-24,94.44000244140624,1897.5,0.09,0.587,25.84,9536.892578125,279.2154235839844,0.9953460097312928,9536.892578125
2020-07-25,94.44000244140624,1897.5,0.09,0.587,25.84,9677.11328125,304.0567626953125,1.252223014831543,9677.11328125
2020-07-26,94.44000244140624,1897.5,0.09,0.587,25.84,9905.1669921875,309.64361572265625,1.5651099681854248,9905.1669921875
2020-07-27,93.66999816894533,1931.0,0.1,0.615,24.74,10990.873046875,321.5140991210937,1.7786359786987305,10990.873046875
2020-07-28,93.76000213623048,1946.24,0.1,0.579,25.44,10912.8232421875,316.6572570800781,1.7840670347213743,10912.8232421875
2020-07-29,93.26000213623048,1958.16,0.1,0.577,24.1,11100.4677734375,318.1908874511719,1.6582889556884766,11100.4677734375
2020-07-30,93.0199966430664,1950.04,0.1,0.545,24.76,11111.2138671875,334.5866394042969,1.6868070363998413,11111.2138671875
2020-07-31,93.48999786376952,1971.68,0.1,0.533,24.46,11323.466796875,345.5546569824219,1.5381779670715332,11323.466796875
2020-08-01,93.48999786376952,1971.68,0.1,0.533,24.46,11759.5927734375,385.19970703125,1.526610016822815,11759.5927734375
2020-08-02,93.48999786376952,1971.68,0.1,0.533,24.46,11053.6142578125,370.6717224121094,1.7428100109100342,11053.6142578125
2020-08-03,93.5,1974.7,0.1,0.554,24.28,11246.3486328125,386.295166015625,1.802610993385315,11246.3486328125
2020-08-04,93.37999725341795,2008.5,0.1,0.512,23.76,11205.892578125,389.87548828125,1.8716390132904053,11205.892578125
2020-08-05,92.83000183105467,2037.1,0.1,0.549,22.99,11747.0224609375,401.590576171875,1.7545499801635742,11747.0224609375
2020-08-06,92.79000091552734,2058.4,0.1,0.538,22.65,11779.7734375,394.9619445800781,2.206347942352295,11779.7734375
2020-08-07,93.44000244140624,2018.0,0.1,0.566,22.21,11601.47265625,379.5128479003906,2.0859029293060303,11601.47265625
2020-08-08,93.44000244140624,2018.0,0.1,0.566,22.21,11754.0458984375,393.98736572265625,2.4736249446868896,11754.0458984375
2020-08-09,93.44000244140624,2018.0,0.1,0.566,22.21,11675.7392578125,391.1204528808594,2.6652278900146484,11675.7392578125
2020-08-10,93.58000183105467,2030.3,0.1,0.581,22.13,11878.111328125,395.8875732421875,3.1317930221557617,11878.111328125
2020-08-11,93.62999725341795,1938.9,0.1,0.643,24.03,11410.525390625,380.3840637207031,3.30341911315918,11410.525390625
2020-08-12,93.44000244140624,1940.5,0.1,0.673,22.28,11584.9345703125,391.024169921875,3.769751071929932,11584.9345703125
2020-08-13,93.33999633789062,1961.9,0.1,0.717,22.13,11784.1376953125,428.7417907714844,3.75597095489502,11784.1376953125
2020-08-14,93.0999984741211,1942.3,0.1,0.709,22.05,11768.87109375,437.3978271484375,3.4093880653381348,11768.87109375
2020-08-15,93.0999984741211,1942.3,0.1,0.709,22.05,11865.6982421875,433.35491943359375,3.1837949752807617,11865.6982421875
2020-08-16,93.0999984741211,1942.3,0.1,0.709,22.05,11892.8037109375,433.78662109375,3.385653018951416,11892.8037109375
2020-08-17,92.8499984741211,1989.9,0.1,0.692,21.35,12254.40234375,429.53125,3.098608016967773,12254.40234375
2020-08-18,92.2699966430664,2004.8,0.09,0.67,21.51,11991.2333984375,423.6693115234375,3.3299760818481445,11991.2333984375
2020-08-19,92.88999938964844,1963.5,0.09,0.685,22.54,11758.283203125,406.4637756347656,2.899040937423706,11758.283203125
2020-08-20,92.79000091552734,1938.3,0.09,0.652,22.72,11878.3720703125,416.4397888183594,3.2082669734954834,11878.3720703125
2020-08-21,93.25,1938.3,0.09,0.636,22.54,11592.4892578125,389.1263427734375,2.9436678886413574,11592.4892578125
2020-08-22,93.25,1938.3,0.09,0.636,22.54,11681.8251953125,395.8351440429688,3.020885944366455,11681.8251953125
2020-08-23,93.25,1938.3,0.09,0.636,22.54,11664.84765625,391.3844909667969,3.3224310874938965,11664.84765625
2020-08-24,93.3000030517578,1931.5,0.09,0.654,22.37,11774.595703125,408.1441955566406,3.3449859619140625,11774.595703125
2020-08-25,93.0199966430664,1915.6,0.09,0.688,22.03,11366.134765625,384.00103759765625,3.264849901199341,11366.134765625
2020-08-26,93.01000213623048,1944.1,0.09,0.688,23.27,11488.36328125,386.4661254882813,3.5583748817443848,11488.36328125
2020-08-27,93.01000213623048,1925.0,0.08,0.754,24.47,11323.3974609375,382.6326293945313,3.4450600147247314,11323.3974609375
2020-08-28,92.37000274658205,1966.8,0.09,0.724,22.96,11542.5,395.8746643066406,4.011393070220947,11542.5
2020-08-29,92.37000274658205,1966.8,0.09,0.724,22.96,11506.865234375,399.9214782714844,3.968808889389038,11506.865234375
2020-08-30,92.37000274658205,1966.8,0.09,0.724,22.96,11711.505859375,428.3957214355469,4.4358229637146,11711.505859375
2020-08-31,92.13999938964844,1970.5,0.09,0.706,26.41,11680.8203125,435.0797424316406,4.782045841217041,11680.8203125
2020-09-01,92.33999633789062,1970.8,0.09,0.672,26.12,11970.478515625,477.0519104003906,4.344515800476074,11970.478515625
2020-09-02,92.8499984741211,1936.9,0.09,0.648,26.57,11414.0341796875,440.0404968261719,4.1644721031188965,11414.0341796875
2020-09-03,92.73999786376952,1930.2,0.09,0.636,33.6,10245.296875,385.67193603515625,3.5273399353027344,10245.296875
2020-09-04,92.72000122070312,1926.2,0.09,0.721,30.75,10511.8134765625,388.24114990234375,3.545794010162353,10511.8134765625
2020-09-05,92.72000122070312,1926.2,0.09,0.721,30.75,10169.5673828125,335.26007080078125,2.5979158878326416,10169.5673828125
2020-09-06,92.72000122070312,1926.2,0.09,0.721,30.75,10280.3515625,353.3622741699219,3.086042881011963,10280.3515625
2020-09-07,92.72000122070312,1928.4,0.09,0.72,30.75,10369.5634765625,352.6734924316406,2.928528070449829,10369.5634765625
2020-09-08,93.4800033569336,1935.1,0.09,0.682,31.46,10131.5166015625,337.60211181640625,2.4689769744873047,10131.5166015625
2020-09-09,93.26000213623048,1946.8,0.09,0.698,28.81,10242.34765625,351.1100158691406,3.636378049850464,10242.34765625
2020-09-10,93.33999633789062,1956.0,0.09,0.682,29.71,10363.138671875,368.1018981933594,3.469836950302124,10363.138671875
2020-09-11,93.33000183105467,1939.5,0.09,0.669,26.87,10400.9150390625,374.6955871582031,3.4274280071258545,10400.9150390625
2020-09-12,93.33000183105467,1939.5,0.09,0.669,26.87,10442.1708984375,387.18310546875,3.332659959793091,10442.1708984375
2020-09-13,93.33000183105467,1939.5,0.09,0.669,26.87,10323.755859375,365.5700073242188,3.2258388996124268,10323.755859375
2020-09-14,93.06999969482422,1954.7,0.09,0.676,25.85,10680.837890625,377.2688598632813,3.2691330909729004,10680.837890625
2020-09-15,93.0500030517578,1958.0,0.09,0.68,25.59,10796.951171875,364.8392028808594,2.9391210079193115,10796.951171875
2020-09-16,93.20999908447266,1962.0,0.09,0.698,26.04,10974.9052734375,365.8122863769531,2.5453989505767822,10974.9052734375
2020-09-17,92.97000122070312,1941.3,0.09,0.689,26.46,10948.990234375,389.0192260742188,2.891874074935913,10948.990234375
2020-09-18,92.93000030517578,1953.2,0.09,0.697,25.83,10944.5859375,384.3645324707031,3.107939958572388,10944.5859375
2020-09-19,92.93000030517578,1953.2,0.09,0.697,25.83,11094.3466796875,385.54437255859375,3.028891086578369,11094.3466796875
2020-09-20,92.93000030517578,1953.2,0.09,0.697,25.83,10938.271484375,371.0528259277344,2.8709030151367188,10938.271484375
2020-09-21,93.54000091552734,1902.1,0.09,0.669,27.78,10462.259765625,341.7860717773437,2.782509088516236,10462.259765625
2020-09-22,93.98999786376952,1899.3,0.09,0.671,26.86,10538.4599609375,344.503173828125,2.9155189990997314,10538.4599609375
2020-09-23,94.38999938964844,1860.5,0.09,0.677,28.58,10246.1865234375,321.1163024902344,2.836756944656372,10246.1865234375
2020-09-24,94.3499984741211,1868.9,0.09,0.668,28.51,10760.06640625,349.3555908203125,3.1327149868011475,10760.06640625
2020-09-25,94.58000183105467,1859.5,0.09,0.656,26.38,10692.716796875,352.1832580566406,3.1886119842529297,10692.716796875
2020-09-26,94.58000183105467,1859.5,0.09,0.656,26.38,10750.7236328125,355.48809814453125,3.1347029209136963,10750.7236328125
2020-09-27,94.58000183105467,1859.5,0.09,0.656,26.38,10775.26953125,357.4385070800781,3.152946949005127,10775.26953125
2020-09-28,94.26000213623048,1876.6,0.09,0.658,26.19,10709.65234375,355.159423828125,2.9566779136657715,10709.65234375
2020-09-29,93.88999938964844,1899.64,0.09,0.651,26.27,10844.640625,359.75738525390625,2.9464330673217773,10844.640625
2020-09-30,93.88999938964844,1893.9,0.09,0.686,26.37,10784.4912109375,359.9378662109375,2.897876024246216,10784.4912109375
2020-10-01,93.70999908447266,1916.3,0.09,0.679,26.7,10619.4521484375,353.2059020996094,2.861027956008911,10619.4521484375
2020-10-02,93.83999633789062,1907.6,0.09,0.704,27.63,10575.974609375,346.2389221191406,2.6260828971862797,10575.974609375
2020-10-03,93.83999633789062,1907.6,0.09,0.704,27.63,10549.3291015625,346.5220947265625,2.5473029613494877,10549.3291015625
2020-10-04,93.83999633789062,1907.6,0.09,0.704,27.63,10669.5830078125,352.5790100097656,2.5159950256347656,10669.5830078125
2020-10-05,93.51000213623048,1920.1,0.09,0.778,27.96,10793.33984375,353.956787109375,2.657644033432007,10793.33984375
2020-10-06,93.83000183105467,1908.8,0.09,0.734,29.48,10604.40625,340.8158569335937,2.1762499809265137,10604.40625
2020-10-07,93.62999725341795,1890.8,0.09,0.784,28.06,10668.96875,341.80865478515625,2.2917959690093994,10668.96875
2020-10-08,93.61000061035156,1895.1,0.09,0.779,26.36,10915.685546875,350.7661437988281,2.365220069885254,10915.685546875
2020-10-09,93.05999755859376,1926.2,0.09,0.779,25.0,11064.4580078125,365.5904846191406,2.5398590564727783,11064.4580078125
2020-10-10,93.05999755859376,1926.2,0.09,0.779,25.0,11296.361328125,370.9675903320313,2.406090021133423,11296.361328125
2020-10-11,93.05999755859376,1926.2,0.09,0.779,25.0,11384.181640625,375.1420593261719,2.4265780448913574,11384.181640625
2020-10-12,93.06999969482422,1928.9,0.09,0.764,25.07,11555.36328125,387.7312622070313,2.587071895599365,11555.36328125
2020-10-13,93.52999877929688,1894.6,0.09,0.729,26.07,11425.8994140625,381.1907653808594,2.404910087585449,11425.8994140625
2020-10-14,93.37999725341795,1907.3,0.09,0.727,26.4,11429.5068359375,379.4840393066406,2.3146350383758545,11429.5068359375
2020-10-15,93.86000061035156,1908.9,0.09,0.739,26.97,11495.349609375,377.44183349609375,2.2664361000061035,11495.349609375
2020-10-16,93.68000030517578,1906.4,0.09,0.749,27.41,11322.123046875,366.22900390625,2.149385929107666,11322.123046875
2020-10-17,93.68000030517578,1906.4,0.09,0.749,27.41,11358.1015625,368.8559265136719,2.201843023300171,11358.1015625
2020-10-18,93.68000030517578,1906.4,0.09,0.749,27.41,11483.359375,378.2136840820313,2.2142670154571533,11483.359375
2020-10-19,93.43000030517578,1911.7,0.09,0.772,29.18,11742.037109375,379.93560791015625,2.058079957962036,11742.037109375
2020-10-20,93.06999969482422,1915.4,0.09,0.786,29.35,11916.3349609375,369.1369018554688,1.8886719942092896,11916.3349609375
2020-10-21,92.61000061035156,1929.5,0.09,0.821,28.65,12823.689453125,392.1899719238281,1.8903779983520508,12823.689453125
2020-10-22,92.9499969482422,1904.6,0.09,0.861,28.11,12965.8916015625,413.7729797363281,1.9556529521942136,12965.8916015625
2020-10-23,92.7699966430664,1905.2,0.09,0.841,27.55,12931.5390625,409.7666931152344,1.960034966468811,12931.5390625
2020-10-24,92.7699966430664,1905.2,0.09,0.841,27.55,13108.0625,412.4576110839844,1.91182804107666,13108.0625
2020-10-25,92.7699966430664,1905.2,0.09,0.841,27.55,13031.173828125,406.2177734375,1.7874590158462524,13031.173828125
2020-10-26,93.0500030517578,1905.7,0.09,0.803,32.46,13075.248046875,393.8883056640625,1.6854660511016846,13075.248046875
2020-10-27,92.94000244140624,1911.9,0.09,0.771,33.35,13654.21875,403.9970397949219,1.7102320194244385,13654.21875
2020-10-28,93.41000366210938,1879.2,0.09,0.774,40.28,13271.28515625,388.6507568359375,1.4900530576705933,13271.28515625
2020-10-29,93.95999908447266,1868.0,0.09,0.831,37.59,13437.8828125,386.7301025390625,1.428936004638672,13437.8828125
2020-10-30,94.04000091552734,1879.9,0.09,0.874,38.02,13546.5224609375,382.8199768066406,1.4413360357284546,13546.5224609375
2020-10-31,94.04000091552734,1879.9,0.09,0.874,38.02,13780.9951171875,386.59033203125,1.5406999588012695,13780.9951171875
2020-11-01,94.04000091552734,1879.9,0.09,0.874,38.02,13737.109375,396.3581848144531,1.5998400449752808,13737.109375
2020-11-02,94.0500030517578,1892.5,0.09,0.852,37.13,13550.4892578125,383.15673828125,1.474071979522705,13550.4892578125
2020-11-03,93.5500030517578,1910.4,0.09,0.896,35.55,13950.30078125,387.6021728515625,1.4122339487075806,13950.30078125
2020-11-04,93.41000366210938,1896.2,0.09,0.771,29.57,14133.70703125,402.1419982910156,1.3922549486160278,14133.70703125
2020-11-05,92.52999877929688,1946.8,0.09,0.766,27.58,15579.8486328125,414.0673522949219,1.4052180051803589,15579.8486328125
2020-11-06,92.2300033569336,1951.7,0.09,0.82,24.86,15565.880859375,454.7192993164063,1.9137400388717647,15565.880859375
2020-11-07,92.2300033569336,1951.7,0.09,0.82,24.86,14833.75390625,435.713134765625,2.031964063644409,14833.75390625
2020-11-08,92.2300033569336,1951.7,0.09,0.82,24.86,15479.5673828125,453.5547790527344,2.1565980911254883,15479.5673828125
2020-11-09,92.7300033569336,1854.4,0.09,0.924,25.75,15332.3154296875,444.1630554199219,2.0286519527435303,15332.3154296875
2020-11-10,92.75,1876.4,0.09,0.96,24.8,15290.90234375,449.67962646484375,2.247987031936645,15290.90234375
2020-11-11,93.04000091552734,1861.6,0.09,0.977,23.45,15701.33984375,462.9605407714844,2.002125024795532,15701.33984375
2020-11-12,92.95999908447266,1873.3,0.09,0.883,25.35,16276.34375,461.0052795410156,1.8991379737854004,16276.34375
2020-11-13,92.76000213623048,1886.2,0.09,0.898,23.1,16317.80859375,474.6264343261719,2.020792007446289,16317.80859375
2020-11-14,92.76000213623048,1886.2,0.09,0.898,23.1,16068.138671875,460.14984130859375,1.9170160293579104,16068.138671875
2020-11-15,92.76000213623048,1886.2,0.09,0.898,23.1,15955.587890625,447.55908203125,2.04323410987854,15955.587890625
2020-11-16,92.56999969482422,1887.8,0.09,0.911,22.45,16716.111328125,459.9403076171875,2.255354881286621,16716.111328125
2020-11-17,92.41999816894533,1885.1,0.09,0.862,22.71,17645.40625,480.3600769042969,2.202181100845337,17645.40625
2020-11-18,92.31999969482422,1873.9,0.09,0.87,23.84,17804.005859375,479.4840698242188,2.1150290966033936,17804.005859375
2020-11-19,92.29000091552734,1861.5,0.08,0.842,23.11,17817.08984375,471.6304321289063,2.0767691135406494,17817.08984375
2020-11-20,92.38999938964844,1872.4,0.08,0.824,23.7,18621.314453125,509.74456787109375,2.0953919887542725,18621.314453125
2020-11-21,92.38999938964844,1872.4,0.08,0.824,23.7,18642.232421875,549.4866333007812,2.382205009460449,18642.232421875
2020-11-22,92.38999938964844,1872.4,0.08,0.824,23.7,18370.001953125,558.068115234375,2.1448450088500977,18370.001953125
2020-11-23,92.51000213623048,1837.8,0.08,0.859,22.66,18364.12109375,608.4540405273438,2.276376962661743,18364.12109375
2020-11-24,92.2300033569336,1805.86,0.08,0.885,21.64,19107.46484375,603.8977661132812,2.267966985702514,19107.46484375
2020-11-25,91.98999786376952,1807.78,0.08,0.882,21.25,18732.12109375,570.6866455078125,2.270034074783325,18732.12109375
2020-11-26,91.98999786376952,1807.78,0.08,0.859,21.25,17150.623046875,518.8011474609375,1.9030369520187376,17150.623046875
2020-11-27,91.79000091552734,1785.62,0.08,0.842,20.84,17108.40234375,517.4937133789062,1.8579490184783936,17108.40234375
2020-11-28,91.79000091552734,1785.62,0.08,0.842,20.84,17717.4140625,538.2297973632812,1.8889349699020384,17717.4140625
2020-11-29,91.79000091552734,1785.62,0.08,0.842,20.84,18177.484375,575.758056640625,1.915155053138733,18177.484375
2020-11-30,91.87000274658205,1779.86,0.09,0.842,20.57,19625.8359375,614.842529296875,1.966891050338745,19625.8359375
2020-12-01,91.30999755859376,1818.9,0.09,0.929,20.77,18802.998046875,587.3241577148438,1.976307988166809,18802.998046875
2020-12-02,91.12000274658205,1830.2,0.09,0.938,21.17,19201.091796875,598.3523559570312,2.115401029586792,19201.091796875
2020-12-03,90.70999908447266,1841.1,0.09,0.911,21.28,19445.3984375,616.708740234375,2.1003708839416504,19445.3984375
2020-12-04,90.6999969482422,1840.0,0.09,0.973,20.79,18699.765625,569.3541870117188,1.8559529781341555,18699.765625
2020-12-05,90.6999969482422,1840.0,0.09,0.973,20.79,19154.23046875,596.595458984375,1.9787739515304563,19154.23046875
2020-12-06,90.6999969482422,1840.0,0.09,0.973,20.79,19345.12109375,601.9089965820312,1.8542490005493164,19345.12109375
2020-12-07,90.79000091552734,1866.0,0.09,0.928,21.3,19191.630859375,591.8433837890625,1.8311729431152344,19191.630859375
2020-12-08,90.97000122070312,1874.9,0.09,0.921,20.68,18321.14453125,554.8277587890625,1.6653519868850708,18321.14453125
2020-12-09,91.08999633789062,1838.5,0.09,0.938,22.27,18553.916015625,573.4791259765625,1.6623040437698364,18553.916015625
