Date,BTC_Price,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value
2018-02-08,8265.58984375,90.2300033569336,1311.05,1.42,2.828,33.46
2018-02-09,8736.98046875,90.44000244140624,1316.05,1.42,2.857,29.06
2018-02-10,8621.900390625,90.44000244140624,1316.05,1.42,2.857,29.06
2018-02-11,8129.97021484375,90.44000244140624,1316.05,1.42,2.857,29.06
2018-02-12,8926.5703125,90.20999908447266,1321.7,1.42,2.859,25.61
2018-02-13,8598.3095703125,89.69999694824219,1329.4,1.42,2.833,24.97
2018-02-14,9494.6298828125,89.12000274658203,1330.75,1.42,2.913,19.26
2018-02-15,10166.400390625,88.58999633789062,1353.7,1.42,2.906,19.13
2018-02-16,10233.900390625,89.0999984741211,1358.6,1.42,2.873,19.46
2018-02-17,11112.7001953125,89.0999984741211,1358.6,1.42,2.873,19.46
2018-02-18,10551.7998046875,89.0999984741211,1358.6,1.42,2.873,19.46
2018-02-19,11225.2998046875,89.0999984741211,1347.4,1.42,2.889,19.46
2018-02-20,11403.7001953125,89.72000122070312,1337.4,1.42,2.891,20.6
2018-02-21,10690.400390625,90.08000183105467,1328.6,1.42,2.952,20.02
2018-02-22,10005.0,89.75,1323.5,1.42,2.919,18.72
2018-02-23,10301.099609375,89.87999725341797,1328.9,1.42,2.866,16.49
2018-02-24,9813.0703125,89.87999725341797,1328.9,1.42,2.866,16.49
2018-02-25,9664.73046875,89.87999725341797,1328.9,1.42,2.866,16.49
2018-02-26,10366.7001953125,89.81999969482422,1339.05,1.42,2.864,15.8
2018-02-27,10725.599609375,90.36000061035156,1332.75,1.42,2.901,18.59
2018-02-28,10397.900390625,90.61000061035156,1320.3,1.35,2.864,19.85
2018-03-01,10951.0,90.31999969482422,1311.25,1.42,2.811,22.47
2018-03-02,11086.400390625,89.94000244140625,1316.75,1.42,2.868,19.59
2018-03-03,11489.7001953125,89.94000244140625,1316.75,1.42,2.868,19.59
2018-03-04,11512.599609375,89.94000244140625,1316.75,1.42,2.868,19.59
2018-03-05,11573.2998046875,90.08000183105467,1326.3,1.42,2.883,18.73
2018-03-06,10779.900390625,89.62000274658203,1324.95,1.42,2.886,18.36
2018-03-07,9965.5703125,89.63999938964844,1332.5,1.42,2.881,17.76
2018-03-08,9395.009765625,90.12000274658205,1325.4,1.42,2.857,16.54
2018-03-09,9337.5498046875,90.08999633789062,1319.35,1.42,2.896,14.64
2018-03-10,8866.0,90.08999633789062,1319.35,1.42,2.896,14.64
2018-03-11,9578.6298828125,90.08999633789062,1319.35,1.42,2.896,14.64
2018-03-12,9205.1201171875,89.9000015258789,1317.25,1.42,2.866,15.78
2018-03-13,9194.849609375,89.66000366210938,1318.7,1.42,2.844,16.35
2018-03-14,8269.8095703125,89.69999694824219,1324.95,1.42,2.819,17.23
2018-03-15,8300.8603515625,90.13999938964844,1323.35,1.43,2.826,16.59
2018-03-16,8338.349609375,90.2300033569336,1320.05,1.43,2.845,15.8
2018-03-17,7916.8798828125,90.2300033569336,1320.05,1.43,2.845,15.8
2018-03-18,8223.6796875,90.2300033569336,1320.05,1.43,2.845,15.8
2018-03-19,8630.650390625,89.9000015258789,1311.7,1.43,2.855,19.02
2018-03-20,8913.4697265625,90.37000274658205,1312.75,1.44,2.9,18.2
2018-03-21,8929.2802734375,89.77999877929688,1316.35,1.44,2.881,17.86
2018-03-22,8728.4697265625,89.86000061035156,1328.85,1.68,2.823,23.34
2018-03-23,8879.6201171875,89.44000244140625,1342.35,1.68,2.813,24.87
2018-03-24,8668.1201171875,89.44000244140625,1342.35,1.68,2.813,24.87
2018-03-25,8495.7802734375,89.44000244140625,1342.35,1.68,2.813,24.87
2018-03-26,8209.400390625,89.02999877929688,1348.4,1.68,2.852,21.03
2018-03-27,7833.0400390625,89.37000274658203,1350.65,1.68,2.775,22.5
2018-03-28,7954.47998046875,90.05999755859375,1341.05,1.68,2.783,22.87
2018-03-29,7165.7001953125,90.1500015258789,1323.9,1.68,2.741,19.97
2018-03-30,6890.52001953125,90.1500015258789,1323.9,1.67,2.741,19.97
2018-03-31,6973.52978515625,90.1500015258789,1323.9,1.67,2.741,19.97
2018-04-01,6844.22998046875,90.1500015258789,1323.9,1.67,2.741,19.97
2018-04-02,7083.7998046875,90.05000305175781,1323.9,1.68,2.733,23.62
2018-04-03,7456.10986328125,90.1999969482422,1336.6,1.69,2.781,21.1
2018-04-04,6853.83984375,90.13999938964844,1343.15,1.69,2.808,20.06
2018-04-05,6811.47021484375,90.45999908447266,1327.05,1.69,2.834,18.94
2018-04-06,6636.31982421875,90.11000061035156,1325.6,1.69,2.775,21.49
2018-04-07,6911.08984375,90.11000061035156,1325.6,1.69,2.775,21.49
2018-04-08,7023.52001953125,90.11000061035156,1325.6,1.69,2.775,21.49
2018-04-09,6770.72998046875,89.83999633789062,1328.5,1.69,2.781,21.77
2018-04-10,6834.759765625,89.58999633789062,1335.95,1.69,2.801,20.47
2018-04-11,6968.31982421875,89.56999969482422,1345.2,1.69,2.779,20.24
2018-04-12,7889.25,89.75,1345.9,1.69,2.843,18.49
2018-04-13,7895.9599609375,89.80000305175781,1340.75,1.69,2.825,17.41
2018-04-14,7986.240234375,89.80000305175781,1340.75,1.69,2.825,17.41
2018-04-15,8329.1103515625,89.80000305175781,1340.75,1.69,2.825,17.41
2018-04-16,8058.669921875,89.43000030517578,1344.4,1.69,2.829,16.56
2018-04-17,7902.08984375,89.5199966430664,1342.95,1.69,2.83,15.25
2018-04-18,8163.419921875,89.62000274658203,1346.55,1.69,2.875,15.6
2018-04-19,8294.3095703125,89.94000244140625,1347.9,1.69,2.914,15.96
2018-04-20,8845.830078125,90.31999969482422,1340.15,1.7,2.96,16.88
2018-04-21,8895.580078125,90.31999969482422,1340.15,1.7,2.96,16.88
2018-04-22,8802.4599609375,90.31999969482422,1340.15,1.7,2.96,16.88
2018-04-23,8930.8798828125,90.94000244140624,1328.0,1.7,2.977,16.34
2018-04-24,9697.5,90.7699966430664,1327.35,1.7,3.0,18.02
2018-04-25,8845.740234375,91.16999816894533,1325.7,1.7,3.032,17.84
2018-04-26,9281.509765625,91.55999755859376,1321.9,1.7,2.983,16.24
2018-04-27,8987.0498046875,91.54000091552734,1317.7,1.7,2.959,15.41
2018-04-28,9348.48046875,91.54000091552734,1317.7,1.7,2.959,15.41
2018-04-29,9419.080078125,91.54000091552734,1317.7,1.7,2.959,15.41
2018-04-30,9240.5498046875,91.83999633789062,1316.25,1.69,2.955,15.93
2018-05-01,9119.009765625,92.4499969482422,1309.2,1.7,2.968,15.49
2018-05-02,9235.919921875,92.51000213623048,1310.75,1.7,2.976,15.97
2018-05-03,9743.8603515625,92.41000366210938,1313.3,1.7,2.948,15.9
2018-05-04,9700.759765625,92.56999969482422,1309.35,1.7,2.951,14.77
2018-05-05,9858.150390625,92.56999969482422,1309.35,1.7,2.951,14.77
2018-05-06,9654.7998046875,92.56999969482422,1309.35,1.7,2.951,14.77
2018-05-07,9373.009765625,92.75,1309.35,1.7,2.952,14.75
2018-05-08,9234.8203125,93.12000274658205,1310.05,1.7,2.972,14.71
2018-05-09,9325.1796875,93.04000091552734,1306.85,1.7,3.006,13.42
2018-05-10,9043.9404296875,92.6500015258789,1314.8,1.7,2.964,13.23
2018-05-11,8441.490234375,92.54000091552734,1324.8,1.7,2.97,12.65
2018-05-12,8504.8896484375,92.54000091552734,1324.8,1.7,2.97,12.65
2018-05-13,8723.9404296875,92.54000091552734,1324.8,1.7,2.97,12.65
2018-05-14,8716.7900390625,92.58999633789062,1320.7,1.7,3.002,12.93
2018-05-15,8510.3798828125,93.22000122070312,1310.05,1.7,3.072,14.63
2018-05-16,8368.830078125,93.38999938964844,1291.75,1.7,3.104,13.42
2018-05-17,8094.31982421875,93.47000122070312,1288.85,1.7,3.115,13.43
2018-05-18,8250.9697265625,93.63999938964844,1287.2,1.7,3.06,13.42
2018-05-19,8247.1796875,93.63999938964844,1287.2,1.7,3.06,13.42
2018-05-20,8513.25,93.63999938964844,1287.2,1.7,3.06,13.42
2018-05-21,8418.990234375,93.68000030517578,1285.85,1.7,3.058,13.08
2018-05-22,8041.77978515625,93.61000061035156,1293.9,1.7,3.063,13.22
2018-05-23,7557.81982421875,94.01000213623048,1294.0,1.7,2.993,12.58
2018-05-24,7587.33984375,93.77999877929688,1296.35,1.7,2.977,12.53
2018-05-25,7480.14013671875,94.19000244140624,1303.95,1.7,2.931,13.22
2018-05-26,7355.8798828125,94.19000244140624,1303.95,1.7,2.931,13.22
2018-05-27,7368.22021484375,94.19000244140624,1303.95,1.7,2.931,13.22
2018-05-28,7135.990234375,94.19000244140624,1303.95,1.7,2.898,13.22
2018-05-29,7472.58984375,94.83000183105467,1302.05,1.7,2.79,17.02
2018-05-30,7406.52001953125,94.1500015258789,1298.6,1.7,2.857,14.94
2018-05-31,7494.169921875,93.98999786376952,1303.5,1.7,2.86,15.43
2018-06-01,7541.4501953125,94.19000244140624,1299.15,1.7,2.902,13.46
2018-06-02,7643.4501953125,94.19000244140624,1299.15,1.7,2.902,13.46
2018-06-03,7720.25,94.19000244140624,1299.15,1.7,2.902,13.46
2018-06-04,7514.47021484375,94.0199966430664,1294.65,1.7,2.944,12.74
2018-06-05,7633.759765625,93.88999938964844,1292.25,1.7,2.926,12.4
2018-06-06,7653.97998046875,93.66000366210938,1295.25,1.7,2.974,11.64
2018-06-07,7678.240234375,93.4000015258789,1298.3,1.7,2.922,12.13
2018-06-08,7624.919921875,93.5500030517578,1299.2,1.7,2.948,12.18
2018-06-09,7531.97998046875,93.5500030517578,1299.2,1.7,2.948,12.18
2018-06-10,6786.02001953125,93.5500030517578,1299.2,1.7,2.948,12.18
2018-06-11,6906.919921875,93.58000183105467,1296.05,1.7,2.952,12.35
2018-06-12,6582.35986328125,93.8000030517578,1298.3,1.7,2.964,12.34
2018-06-13,6349.89990234375,93.70999908447266,1294.4,1.7,2.974,12.94
2018-06-14,6675.35009765625,94.7699966430664,1305.3,1.9,2.935,12.12
2018-06-15,6456.580078125,94.79000091552734,1300.1,1.9,2.922,11.98
2018-06-16,6550.16015625,94.79000091552734,1300.1,1.9,2.922,11.98
2018-06-17,6499.27001953125,94.79000091552734,1300.1,1.9,2.922,11.98
2018-06-18,6734.81982421875,94.75,1281.25,1.9,2.917,12.31
2018-06-19,6769.93994140625,95.08999633789062,1279.0,1.91,2.897,13.35
2018-06-20,6776.5498046875,95.05999755859376,1273.25,1.92,2.937,12.79
2018-06-21,6729.740234375,94.87000274658205,1263.7,1.92,2.899,14.64
2018-06-22,6083.68994140625,94.5199966430664,1269.7,1.92,2.895,13.77
2018-06-23,6162.47998046875,94.5199966430664,1269.7,1.92,2.895,13.77
2018-06-24,6173.22998046875,94.5199966430664,1269.7,1.92,2.895,13.77
2018-06-25,6249.18017578125,94.27999877929688,1269.8,1.92,2.882,17.33
2018-06-26,6093.669921875,94.68000030517578,1257.15,1.92,2.877,15.92
2018-06-27,6157.1298828125,95.29000091552734,1256.8,1.91,2.827,17.91
2018-06-28,5903.43994140625,95.38999938964844,1250.5,1.91,2.84,16.85
2018-06-29,6218.2998046875,94.62999725341795,1250.55,1.91,2.86,16.09
2018-06-30,6404.0,94.62999725341795,1250.55,1.91,2.86,16.09
2018-07-01,6385.81982421875,94.62999725341795,1250.55,1.91,2.86,16.09
2018-07-02,6614.18017578125,94.87000274658205,1249.0,1.91,2.871,15.6
2018-07-03,6529.58984375,94.58999633789062,1245.85,1.91,2.833,16.14
2018-07-04,6597.5498046875,94.58999633789062,1256.9,1.91,2.842,16.14
2018-07-05,6639.14013671875,94.47000122070312,1252.5,1.91,2.833,14.97
2018-07-06,6673.5,94.04000091552734,1254.2,1.91,2.824,13.37
2018-07-07,6856.93017578125,94.04000091552734,1254.2,1.91,2.824,13.37
2018-07-08,6773.8798828125,94.04000091552734,1254.2,1.91,2.824,13.37
2018-07-09,6741.75,94.08000183105467,1262.6,1.91,2.858,12.69
2018-07-10,6329.9501953125,94.11000061035156,1253.7,1.91,2.867,12.64
2018-07-11,6394.7099609375,94.72000122070312,1250.0,1.91,2.84,13.63
2018-07-12,6228.81005859375,94.80999755859376,1244.85,1.91,2.849,12.58
2018-07-13,6238.0498046875,94.75,1240.5,1.91,2.829,12.18
2018-07-14,6276.1201171875,94.75,1240.5,1.91,2.829,12.18
2018-07-15,6359.64013671875,94.75,1240.5,1.91,2.829,12.18
2018-07-16,6741.75,94.51000213623048,1244.9,1.91,2.856,12.83
2018-07-17,7321.0400390625,94.97000122070312,1243.65,1.91,2.86,12.06
2018-07-18,7370.77978515625,95.08000183105467,1223.45,1.91,2.875,12.1
2018-07-19,7466.85986328125,95.16999816894533,1217.4,1.91,2.838,12.87
2018-07-20,7354.1298828125,94.45999908447266,1224.85,1.91,2.895,12.86
2018-07-21,7419.2900390625,94.45999908447266,1224.85,1.91,2.895,12.86
2018-07-22,7418.490234375,94.45999908447266,1224.85,1.91,2.895,12.86
2018-07-23,7711.10986328125,94.66999816894533,1229.45,1.91,2.96,12.62
2018-07-24,8424.26953125,94.61000061035156,1224.3,1.91,2.95,12.41
2018-07-25,8181.39013671875,94.36000061035156,1230.55,1.91,2.973,12.29
2018-07-26,7951.580078125,94.75,1228.35,1.91,2.982,12.14
2018-07-27,8165.009765625,94.68000030517578,1219.15,1.91,2.958,13.03
2018-07-28,8192.150390625,94.68000030517578,1219.15,1.91,2.958,13.03
2018-07-29,8218.4599609375,94.68000030517578,1219.15,1.91,2.958,13.03
2018-07-30,8180.47998046875,94.36000061035156,1222.05,1.91,2.975,14.26
2018-07-31,7780.43994140625,94.48999786376952,1219.2,1.91,2.962,12.83
2018-08-01,7624.91015625,94.62000274658205,1222.75,1.91,3.004,13.15
2018-08-02,7567.14990234375,95.16999816894533,1217.6,1.91,2.986,12.19
2018-08-03,7434.39013671875,95.13999938964844,1207.7,1.91,2.951,11.64
2018-08-04,7032.85009765625,95.13999938964844,1207.7,1.91,2.951,11.64
2018-08-05,7068.47998046875,95.13999938964844,1207.7,1.91,2.951,11.64
2018-08-06,6951.7998046875,95.36000061035156,1212.0,1.91,2.945,11.27
2018-08-07,6753.1201171875,95.22000122070312,1215.4,1.91,2.977,10.93
2018-08-08,6305.7998046875,95.0999984741211,1212.35,1.91,2.964,10.85
2018-08-09,6568.22998046875,95.5,1215.5,1.91,2.929,11.27
2018-08-10,6184.7099609375,96.36000061035156,1211.65,1.91,2.873,13.16
2018-08-11,6295.72998046875,96.36000061035156,1211.65,1.91,2.873,13.16
2018-08-12,6322.68994140625,96.36000061035156,1211.65,1.91,2.873,13.16
2018-08-13,6297.56982421875,96.38999938964844,1204.4,1.91,2.877,14.78
2018-08-14,6199.7099609375,96.7300033569336,1195.3,1.91,2.9,13.31
2018-08-15,6308.52001953125,96.6999969482422,1186.7,1.91,2.864,14.64
2018-08-16,6334.72998046875,96.6500015258789,1179.65,1.92,2.87,13.45
2018-08-17,6580.6298828125,96.0999984741211,1176.7,1.92,2.864,12.64
2018-08-18,6423.759765625,96.0999984741211,1176.7,1.92,2.864,12.64
2018-08-19,6506.06982421875,96.0999984741211,1176.7,1.92,2.864,12.64
2018-08-20,6308.52978515625,95.9000015258789,1188.75,1.92,2.819,12.49
2018-08-21,6488.759765625,95.26000213623048,1194.1,1.92,2.842,12.86
2018-08-22,6376.7099609375,95.1500015258789,1196.85,1.92,2.821,12.25
2018-08-23,6534.8798828125,95.62000274658205,1187.3,1.92,2.828,12.41
2018-08-24,6719.9599609375,95.1500015258789,1189.95,1.92,2.813,11.99
2018-08-25,6763.18994140625,95.1500015258789,1189.95,1.92,2.813,11.99
2018-08-26,6707.259765625,95.1500015258789,1189.95,1.92,2.813,11.99
2018-08-27,6884.64013671875,94.77999877929688,1189.95,1.92,2.846,12.16
2018-08-28,7096.27978515625,94.72000122070312,1212.75,1.92,2.884,12.5
2018-08-29,7047.16015625,94.5999984741211,1204.3,1.92,2.886,12.25
2018-08-30,6978.22998046875,94.72000122070312,1202.35,1.92,2.859,13.53
2018-08-31,7037.580078125,95.13999938964844,1206.85,1.91,2.86,12.86
2018-09-01,7193.25,95.13999938964844,1206.85,1.91,2.86,12.86
2018-09-02,7272.72021484375,95.13999938964844,1206.85,1.91,2.86,12.86
2018-09-03,7260.06005859375,95.13999938964844,1201.7,1.91,2.862,12.86
2018-09-04,7361.66015625,95.41999816894533,1195.75,1.92,2.898,13.16
2018-09-05,6792.830078125,95.12999725341795,1194.7,1.92,2.904,13.91
2018-09-06,6529.169921875,95.0199966430664,1204.3,1.92,2.878,14.65
2018-09-07,6467.06982421875,95.37000274658205,1200.75,1.92,2.939,14.88
2018-09-08,6225.97998046875,95.37000274658205,1200.75,1.92,2.939,14.88
2018-09-09,6300.85986328125,95.37000274658205,1200.75,1.92,2.939,14.88
2018-09-10,6329.7001953125,95.1500015258789,1195.8,1.92,2.935,14.16
2018-09-11,6321.2001953125,95.05999755859376,1194.0,1.92,2.981,13.22
2018-09-12,6351.7998046875,94.8000030517578,1197.8,1.92,2.964,13.14
2018-09-13,6517.31005859375,94.54000091552734,1206.65,1.92,2.974,12.37
2018-09-14,6512.7099609375,94.9800033569336,1206.2,1.92,3.0,12.07
2018-09-15,6543.2001953125,94.9800033569336,1206.2,1.92,3.0,12.07
2018-09-16,6517.18017578125,94.9800033569336,1206.2,1.92,3.0,12.07
2018-09-17,6281.2001953125,94.51000213623048,1196.8,1.92,2.994,13.68
2018-09-18,6371.2998046875,94.62000274658205,1199.4,1.92,3.057,12.79
2018-09-19,6398.5400390625,94.5500030517578,1203.0,1.92,3.066,11.75
2018-09-20,6519.669921875,93.91000366210938,1203.0,1.92,3.065,11.8
2018-09-21,6734.9501953125,94.22000122070312,1207.6,1.92,3.066,11.68
2018-09-22,6721.97998046875,94.22000122070312,1207.6,1.92,3.066,11.68
2018-09-23,6710.6298828125,94.22000122070312,1207.6,1.92,3.066,11.68
2018-09-24,6595.41015625,94.26000213623048,1198.75,1.93,3.089,12.2
2018-09-25,6446.47021484375,94.12999725341795,1199.45,1.93,3.098,12.42
2018-09-26,6495.0,94.19000244140624,1198.8,1.93,3.048,12.89
2018-09-27,6676.75,95.0,1196.0,2.18,3.056,12.41
2018-09-28,6644.1298828125,95.19000244140624,1183.5,2.18,3.065,12.12
2018-09-29,6601.9599609375,95.19000244140624,1183.5,2.18,3.065,12.12
2018-09-30,6625.56005859375,95.19000244140624,1183.5,2.18,3.065,12.12
2018-10-01,6589.6201171875,95.3000030517578,1185.3,2.18,3.086,12.0
2018-10-02,6556.10009765625,95.51000213623048,1192.65,2.18,3.061,12.05
2018-10-03,6502.58984375,95.76000213623048,1203.5,2.18,3.181,11.61
2018-10-04,6576.68994140625,95.75,1199.45,2.18,3.187,14.22
2018-10-05,6622.47998046875,95.62000274658205,1201.1,2.18,3.233,14.82
2018-10-06,6588.31005859375,95.62000274658205,1201.1,2.18,3.233,14.82
2018-10-07,6602.9501953125,95.62000274658205,1201.1,2.18,3.233,14.82
2018-10-08,6652.22998046875,95.7699966430664,1194.8,2.18,3.231,15.69
2018-10-09,6642.64013671875,95.68000030517578,1187.4,2.18,3.206,15.95
2018-10-10,6585.52978515625,95.51000213623048,1186.4,2.18,3.174,22.96
2018-10-11,6256.240234375,95.0199966430664,1201.1,2.18,3.146,24.98
2018-10-12,6274.580078125,95.22000122070312,1218.75,2.18,3.167,21.31
2018-10-13,6285.990234375,95.22000122070312,1218.75,2.18,3.167,21.31
2018-10-14,6290.93017578125,95.22000122070312,1218.75,2.18,3.167,21.31
2018-10-15,6596.5400390625,95.06999969482422,1233.0,2.18,3.156,21.3
2018-10-16,6596.10986328125,95.0500030517578,1228.85,2.18,3.163,17.62
2018-10-17,6544.43017578125,95.58000183105467,1226.75,2.19,3.207,17.4
2018-10-18,6476.7099609375,95.9000015258789,1224.6,2.19,3.177,20.06
2018-10-19,6465.41015625,95.70999908447266,1228.25,2.19,3.196,19.89
2018-10-20,6489.18994140625,95.70999908447266,1228.25,2.19,3.196,19.89
2018-10-21,6482.35009765625,95.70999908447266,1228.25,2.19,3.196,19.89
2018-10-22,6487.16015625,96.01000213623048,1222.9,2.19,3.2,19.64
2018-10-23,6475.740234375,95.95999908447266,1235.6,2.2,3.171,20.71
2018-10-24,6495.83984375,96.43000030517578,1231.65,2.2,3.111,25.23
2018-10-25,6476.2900390625,96.68000030517578,1232.15,2.2,3.126,24.22
2018-10-26,6474.75,96.36000061035156,1236.05,2.2,3.077,24.16
2018-10-27,6480.3798828125,96.36000061035156,1236.05,2.2,3.077,24.16
2018-10-28,6486.39013671875,96.36000061035156,1236.05,2.2,3.077,24.16
2018-10-29,6332.6298828125,96.58000183105467,1230.75,2.2,3.089,24.7
2018-10-30,6334.27001953125,97.01000213623048,1220.0,2.2,3.119,23.35
2018-10-31,6317.60986328125,97.12999725341795,1217.7,2.2,3.149,21.23
2018-11-01,6377.77978515625,96.27999877929688,1223.25,2.2,3.134,19.34
2018-11-02,6388.43994140625,96.54000091552734,1235.5,2.19,3.22,19.51
2018-11-03,6361.259765625,96.54000091552734,1235.5,2.19,3.22,19.51
2018-11-04,6376.1298828125,96.54000091552734,1235.5,2.19,3.22,19.51
2018-11-05,6419.66015625,96.3499984741211,1231.6,2.2,3.201,19.96
2018-11-06,6461.009765625,96.31999969482422,1234.85,2.2,3.231,19.91
2018-11-07,6530.14013671875,96.0,1235.05,2.2,3.237,16.36
2018-11-08,6453.72021484375,96.63999938964844,1223.45,2.2,3.239,16.72
2018-11-09,6385.6201171875,96.91000366210938,1219.05,2.19,3.186,17.36
2018-11-10,6409.22021484375,96.91000366210938,1219.05,2.19,3.186,17.36
2018-11-11,6411.27001953125,96.91000366210938,1219.05,2.19,3.186,17.36
2018-11-12,6371.27001953125,97.54000091552734,1207.05,2.19,3.151,20.45
2018-11-13,6359.490234375,97.3000030517578,1197.55,2.2,3.141,20.02
2018-11-14,5738.35009765625,96.8000030517578,1201.45,2.2,3.127,21.25
2018-11-15,5648.02978515625,96.93000030517578,1210.6,2.2,3.11,19.98
2018-11-16,5575.5498046875,96.47000122070312,1215.8,2.2,3.065,18.14
2018-11-17,5554.330078125,96.47000122070312,1215.8,2.2,3.065,18.14
2018-11-18,5623.5400390625,96.47000122070312,1215.8,2.2,3.065,18.14
2018-11-19,4871.490234375,96.19000244140624,1223.55,2.2,3.063,20.1
2018-11-20,4451.8701171875,96.80999755859376,1223.1,2.2,3.061,22.48
2018-11-21,4602.169921875,96.70999908447266,1224.0,2.2,3.065,20.8
2018-11-22,4365.93994140625,96.70999908447266,1228.25,2.2,3.065,20.8
2018-11-23,4347.10986328125,96.91999816894533,1222.15,2.2,3.046,21.52
2018-11-24,3880.760009765625,96.91999816894533,1222.15,2.2,3.046,21.52
2018-11-25,4009.969970703125,96.91999816894533,1222.15,2.2,3.046,21.52
2018-11-26,3779.1298828125,97.06999969482422,1226.65,2.2,3.059,18.9
2018-11-27,3820.719970703125,97.37000274658205,1225.05,2.2,3.059,19.02
2018-11-28,4257.419921875,96.79000091552734,1213.2,2.2,3.061,18.49
2018-11-29,4278.8466796875,96.77999877929688,1226.45,2.2,3.032,18.79
2018-11-30,4017.2685546875,97.2699966430664,1220.45,2.2,2.993,18.07
2018-12-01,4214.671875,97.2699966430664,1220.45,2.2,2.993,18.07
2018-12-02,4139.8779296875,97.2699966430664,1220.45,2.2,2.993,18.07
2018-12-03,3894.130859375,97.04000091552734,1231.05,2.19,2.966,16.44
2018-12-04,3956.893798828125,96.97000122070312,1239.25,2.2,2.915,20.74
2018-12-05,3753.994873046875,96.97000122070312,1236.15,2.2,2.917,20.74
2018-12-06,3521.101806640625,96.80999755859376,1236.45,2.2,2.892,21.19
2018-12-07,3419.937255859375,96.51000213623048,1241.2,2.19,2.858,23.23
2018-12-08,3476.11474609375,96.51000213623048,1241.2,2.19,2.858,23.23
2018-12-09,3614.234375,96.51000213623048,1241.2,2.19,2.858,23.23
2018-12-10,3502.656005859375,97.22000122070312,1246.8,2.2,2.863,22.64
2018-12-11,3424.588134765625,97.38999938964844,1248.25,2.19,2.879,21.76
2018-12-12,3486.9501953125,97.04000091552734,1244.75,2.19,2.911,21.46
