Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value
2022-10-23,112.01000213623048,1657.6825,3.08,4.219,29.69
2022-10-24,111.98999786376952,1652.015,3.08,4.247,29.85
2022-10-25,110.9499969482422,1652.5885,3.08,4.1,28.46
2022-10-26,109.6999969482422,1666.8893,3.08,4.007,27.28
2022-10-27,110.58999633789062,1662.1567,3.08,3.927,27.39
2022-10-28,110.66999816894533,1644.6679,3.08,4.01,25.75
2022-10-29,110.66999816894533,1644.6679,3.08,4.01,25.75
2022-10-30,110.66999816894533,1644.6679,3.08,4.01,25.75
2022-10-31,111.52999877929688,1632.38,3.08,4.05,25.88
2022-11-01,111.4800033569336,1646.655,3.08,4.048,25.81
2022-11-02,111.3499984741211,1633.8692,3.08,4.096,25.86
2022-11-03,112.93000030517578,1629.7067,3.83,4.149,25.3
2022-11-04,110.87999725341795,1681.325,3.83,4.163,24.55
2022-11-05,110.87999725341795,1681.325,3.83,4.163,24.55
2022-11-06,110.87999725341795,1681.325,3.83,4.163,24.55
2022-11-07,110.12000274658205,1675.2708,3.83,4.218,24.35
2022-11-08,109.62000274658205,1712.4447,3.83,4.128,25.54
2022-11-09,110.5500030517578,1706.7049,3.83,4.099,26.09
2022-11-10,108.20999908447266,1755.5,3.83,3.811,23.53
2022-11-11,106.29000091552734,1771.36,3.83,3.811,22.52
2022-11-12,106.29000091552734,1771.36,3.83,3.811,22.52
2022-11-13,106.29000091552734,1771.36,3.83,3.811,22.52
2022-11-14,106.66000366210938,1771.3933,3.83,3.863,23.73
2022-11-15,106.4000015258789,1779.1838,3.83,3.777,24.54
2022-11-16,106.27999877929688,1773.3999,3.83,3.69,24.11
2022-11-17,106.69000244140624,1760.4007,3.83,3.769,23.93
2022-11-18,106.93000030517578,1751.0784,3.83,3.829,23.12
2022-11-19,106.93000030517578,1751.0784,3.83,3.829,23.12
2022-11-20,106.93000030517578,1751.0784,3.83,3.829,23.12
2022-11-21,107.83999633789062,1737.9575,3.83,3.84,22.36
2022-11-22,107.22000122070312,1740.09,3.83,3.758,21.29
2022-11-23,106.08000183105467,1749.59,3.83,3.689,20.35
2022-11-24,106.08000183105467,1755.49,3.83,3.661,20.42
2022-11-25,105.95999908447266,1754.5487,3.83,3.691,20.5
2022-11-26,105.95999908447266,1754.5487,3.83,3.691,20.5
2022-11-27,105.95999908447266,1754.5487,3.83,3.691,20.5
2022-11-28,106.68000030517578,1741.275,3.83,3.679,22.21
2022-11-29,106.81999969482422,1749.815,3.83,3.75,21.89
2022-11-30,105.9499969482422,1768.61,3.83,3.611,20.58
2022-12-01,104.7300033569336,1803.055,3.83,3.51,19.84
2022-12-02,104.5500030517578,1797.915,3.83,3.492,19.06
2022-12-03,104.5500030517578,1797.915,3.83,3.492,19.06
2022-12-04,104.5500030517578,1797.915,3.83,3.492,19.06
2022-12-05,105.29000091552734,1768.915,3.83,3.583,20.75
2022-12-06,105.58000183105467,1770.6663,3.83,3.531,22.17
2022-12-07,105.0999984741211,1786.0849,3.83,3.421,22.68
2022-12-08,104.7699966430664,1789.1498,3.83,3.489,22.29
2022-12-09,104.80999755859376,1797.368,3.83,3.586,22.83
2022-12-10,104.80999755859376,1797.368,3.83,3.586,22.83
2022-12-11,104.80999755859376,1797.368,3.83,3.586,22.83
2022-12-12,105.12999725341795,1781.5723,3.83,3.617,25.0
2022-12-13,103.9800033569336,1810.9829,3.83,3.501,22.55
2022-12-14,103.7699966430664,1807.4906,3.83,3.479,21.14
2022-12-15,104.55999755859376,1776.9686,4.33,3.45,22.83
2022-12-16,104.6999969482422,1792.7961,4.33,3.488,22.62
2022-12-17,104.6999969482422,1792.7961,4.33,3.488,22.62
2022-12-18,104.6999969482422,1792.7961,4.33,3.488,22.62
2022-12-19,104.72000122070312,1787.5957,4.33,3.59,22.42
2022-12-20,103.97000122070312,1818.0246,4.33,3.692,21.48
2022-12-21,104.16000366210938,1814.5101,4.33,3.673,20.07
2022-12-22,104.43000030517578,1792.2667,4.33,3.686,21.97
2022-12-23,104.30999755859376,1798.4193,4.33,3.751,20.87
2022-12-24,104.30999755859376,1798.4193,4.33,3.751,20.87
2022-12-25,104.30999755859376,1798.4193,4.33,3.751,20.87
2022-12-26,104.30999755859376,1798.4353,4.33,3.743,20.87
2022-12-27,104.18000030517578,1813.7025,4.33,3.849,21.65
2022-12-28,104.45999908447266,1804.336,4.33,3.886,22.14
2022-12-29,103.83999633789062,1815.0549,4.33,3.82,21.44
2022-12-30,103.5199966430664,1824.3233,4.33,3.879,21.67
2022-12-31,103.5199966430664,1824.3233,4.33,3.879,21.67
2023-01-01,103.5199966430664,1824.3233,4.33,3.879,21.67
2023-01-02,103.5199966430664,1824.1633,4.33,3.879,21.67
2023-01-03,104.5199966430664,1839.6677,4.33,3.752,22.9
2023-01-04,104.25,1855.0746,4.33,3.69,22.01
2023-01-05,105.04000091552734,1859.76,4.33,3.722,22.46
2023-01-06,103.87999725341795,1865.888,4.33,3.56,21.13
2023-01-07,103.87999725341795,1865.888,4.33,3.56,21.13
2023-01-08,103.87999725341795,1865.888,4.33,3.56,21.13
2023-01-09,103.0,1872.1846,4.33,3.527,21.97
2023-01-10,103.23999786376952,1876.9378,4.33,3.615,20.58
2023-01-11,103.19000244140624,1876.2679,4.33,3.543,21.09
2023-01-12,102.25,1896.8403,4.33,3.444,18.83
2023-01-13,102.1999969482422,1920.4831,4.33,3.498,18.35
2023-01-14,102.1999969482422,1920.4831,4.33,3.498,18.35
2023-01-15,102.1999969482422,1920.4831,4.33,3.498,18.35
2023-01-16,102.1999969482422,1915.6618,4.33,3.529,19.49
2023-01-17,102.38999938964844,1908.5987,4.33,3.549,19.36
2023-01-18,102.36000061035156,1904.4307,4.33,3.373,20.34
2023-01-19,102.05999755859376,1932.2238,4.33,3.399,20.52
2023-01-20,102.01000213623048,1926.384,4.33,3.482,19.85
2023-01-21,102.01000213623048,1926.384,4.33,3.482,19.85
2023-01-22,102.01000213623048,1926.384,4.33,3.482,19.85
2023-01-23,102.13999938964844,1930.551,4.33,3.521,19.81
2023-01-24,101.91999816894533,1937.3769,4.33,3.455,19.2
2023-01-25,101.63999938964844,1945.9486,4.33,3.451,19.08
2023-01-26,101.83999633789062,1930.301,4.33,3.506,18.73
2023-01-27,101.93000030517578,1927.5,4.33,3.507,18.51
2023-01-28,101.93000030517578,1927.5,4.33,3.507,18.51
2023-01-29,101.93000030517578,1927.5,4.33,3.507,18.51
2023-01-30,102.27999877929688,1923.0734,4.33,3.542,19.94
2023-01-31,102.0999984741211,1928.1201,4.33,3.51,19.4
2023-02-01,101.22000122070312,1950.1689,4.33,3.417,17.87
2023-02-02,101.75,1912.6283,4.58,3.402,18.73
2023-02-03,102.91999816894533,1865.797,4.58,3.519,18.33
2023-02-04,102.91999816894533,1865.797,4.58,3.519,18.33
2023-02-05,102.91999816894533,1865.797,4.58,3.519,18.33
2023-02-06,103.62000274658205,1867.5463,4.58,3.644,19.43
2023-02-07,103.43000030517578,1872.5796,4.58,3.679,18.66
2023-02-08,103.41000366210938,1875.625,4.58,3.615,19.63
2023-02-09,103.22000122070312,1861.8583,4.57,3.664,20.71
2023-02-10,103.62999725341795,1865.5321,4.58,3.743,20.53
2023-02-11,103.62999725341795,1865.5321,4.58,3.743,20.53
2023-02-12,103.62999725341795,1865.5321,4.58,3.743,20.53
2023-02-13,103.3499984741211,1853.5286,4.58,3.704,20.34
2023-02-14,103.2300033569336,1854.1897,4.58,3.753,18.91
2023-02-15,103.91999816894533,1836.153,4.58,3.803,18.23
2023-02-16,103.86000061035156,1836.0,4.58,3.863,20.17
2023-02-17,103.86000061035156,1842.4007,4.58,3.817,20.02
2023-02-18,103.86000061035156,1842.4007,4.58,3.817,20.02
2023-02-19,103.86000061035156,1842.4007,4.58,3.817,20.02
2023-02-20,103.86000061035156,1841.0,4.58,3.851,21.23
2023-02-21,104.18000030517578,1834.7405,4.58,3.954,22.87
2023-02-22,104.58999633789062,1825.0473,4.58,3.927,22.29
2023-02-23,104.5999984741211,1821.9223,4.58,3.89,21.14
2023-02-24,105.20999908447266,1811.2736,4.58,3.947,21.67
2023-02-25,105.20999908447266,1811.2736,4.58,3.947,21.67
2023-02-26,105.20999908447266,1811.2736,4.58,3.947,21.67
2023-02-27,104.66999816894533,1817.3015,4.57,3.922,20.95
2023-02-28,104.87000274658205,1826.7404,4.57,3.928,20.7
2023-03-01,104.4800033569336,1836.7495,4.58,3.994,20.58
2023-03-02,105.02999877929688,1835.8915,4.57,4.062,19.59
2023-03-03,104.5199966430664,1855.334,4.57,3.958,18.49
2023-03-04,104.5199966430664,1855.334,4.57,3.958,18.49
2023-03-05,104.5199966430664,1855.334,4.57,3.958,18.49
2023-03-06,104.3499984741211,1846.6929,4.57,3.964,18.61
2023-03-07,105.62000274658205,1813.3341,4.57,3.97,19.59
2023-03-08,105.66000366210938,1813.8308,4.57,3.989,19.11
2023-03-09,105.30999755859376,1830.9041,4.57,3.907,22.61
2023-03-10,104.58000183105467,1868.1,4.57,3.704,24.8
2023-03-11,104.58000183105467,1868.1,4.57,3.704,24.8
2023-03-12,104.58000183105467,1868.1,4.57,3.704,24.8
2023-03-13,103.5999984741211,1912.1176,4.58,3.545,26.52
2023-03-14,103.5999984741211,1903.6483,4.58,3.685,23.73
2023-03-15,104.6500015258789,1921.6,4.58,3.462,26.14
2023-03-16,104.41999816894533,1919.3968,4.58,3.579,22.99
2023-03-17,103.70999908447266,1988.1368,4.58,3.438,25.51
2023-03-18,103.70999908447266,1988.1368,4.58,3.438,25.51
2023-03-19,103.70999908447266,1988.1368,4.58,3.438,25.51
2023-03-20,103.27999877929688,1976.6158,4.58,3.483,24.15
2023-03-21,103.26000213623048,1943.1898,4.58,3.608,21.38
2023-03-22,102.3499984741211,1969.7389,4.58,3.451,22.26
2023-03-23,102.52999877929688,1992.0096,4.83,3.414,22.61
2023-03-24,103.12000274658205,1978.2,4.83,3.372,21.74
2023-03-25,103.12000274658205,1978.2,4.83,3.372,21.74
2023-03-26,103.12000274658205,1978.2,4.83,3.372,21.74
2023-03-27,102.86000061035156,1956.5783,4.83,3.539,20.6
2023-03-28,102.43000030517578,1971.9989,4.83,3.572,19.97
2023-03-29,102.63999938964844,1962.9123,4.83,3.566,19.12
2023-03-30,102.13999938964844,1978.4419,4.83,3.547,19.02
2023-03-31,102.51000213623048,1969.5459,4.83,3.473,18.7
2023-04-01,102.51000213623048,1969.5459,4.83,3.473,18.7
2023-04-02,102.51000213623048,1969.5459,4.83,3.473,18.7
2023-04-03,102.08999633789062,1985.1859,4.83,3.415,18.55
2023-04-04,101.58999633789062,2020.8,4.83,3.339,19.0
2023-04-05,101.8499984741211,2020.202,4.83,3.309,19.08
2023-04-06,101.81999969482422,2007.8189,4.83,3.303,18.4
2023-04-07,101.81999969482422,2007.7987,4.83,3.413,18.4
2023-04-08,101.81999969482422,2007.7987,4.83,3.413,18.4
2023-04-09,101.81999969482422,2007.7987,4.83,3.413,18.4
2023-04-10,102.58000183105467,1992.2422,4.83,3.415,18.97
2023-04-11,102.1999969482422,2004.8729,4.83,3.432,19.1
2023-04-12,101.5,2017.6,4.83,3.4,19.09
2023-04-13,101.01000213623048,2039.6545,4.83,3.449,17.8
2023-04-14,101.5500030517578,2004.1205,4.83,3.515,17.07
2023-04-15,101.5500030517578,2004.1205,4.83,3.515,17.07
2023-04-16,101.5500030517578,2004.1205,4.83,3.515,17.07
2023-04-17,102.0999984741211,1994.2081,4.83,3.606,16.95
2023-04-18,101.75,2005.0,4.83,3.578,16.83
2023-04-19,101.97000122070312,1993.9113,4.83,3.591,16.46
2023-04-20,101.83999633789062,2005.0565,4.83,3.536,17.17
2023-04-21,101.81999969482422,1984.0135,4.83,3.568,16.77
2023-04-22,101.81999969482422,1984.0135,4.83,3.568,16.77
2023-04-23,101.81999969482422,1984.0135,4.83,3.568,16.77
2023-04-24,101.3499984741211,1995.2252,4.83,3.496,16.89
2023-04-25,101.86000061035156,1997.7,4.83,3.4,18.76
2023-04-26,101.47000122070312,1991.8474,4.83,3.445,18.84
2023-04-27,101.5,1987.0351,4.83,3.528,17.03
2023-04-28,101.66999816894533,1990.6,4.83,3.433,15.78
2023-04-29,101.66999816894533,1990.6,4.83,3.433,15.78
2023-04-30,101.66999816894533,1990.6,4.83,3.433,15.78
2023-05-01,102.1500015258789,1981.3728,4.83,3.57,16.08
2023-05-02,101.95999908447266,2015.9909,4.83,3.433,17.78
2023-05-03,101.33999633789062,2053.1347,4.83,3.364,18.34
2023-05-04,101.4000015258789,2049.5288,5.08,3.377,20.09
2023-05-05,101.20999908447266,2017.6,5.08,3.435,17.19
2023-05-06,101.20999908447266,2017.6,5.08,3.435,17.19
2023-05-07,101.20999908447266,2017.6,5.08,3.435,17.19
2023-05-08,101.37000274658205,2021.3453,5.08,3.507,16.98
2023-05-09,101.61000061035156,2036.5355,5.08,3.522,17.71
2023-05-10,101.4800033569336,2031.1,5.08,3.439,16.94
2023-05-11,102.05999755859376,2016.1165,5.08,3.386,16.93
2023-05-12,102.68000030517578,2010.5,5.08,3.463,17.03
2023-05-13,102.68000030517578,2010.5,5.08,3.463,17.03
2023-05-14,102.68000030517578,2010.5,5.08,3.463,17.03
2023-05-15,102.43000030517578,2014.5664,5.08,3.507,17.12
2023-05-16,102.55999755859376,1989.6507,5.08,3.541,17.99
2023-05-17,102.87999725341795,1981.9,5.08,3.572,16.87
2023-05-18,103.58000183105467,1958.2941,5.08,3.651,16.05
2023-05-19,103.1999969482422,1977.7358,5.08,3.682,16.81
2023-05-20,103.1999969482422,1977.7358,5.08,3.682,16.81
2023-05-21,103.1999969482422,1977.7358,5.08,3.682,16.81
2023-05-22,103.1999969482422,1969.9834,5.08,3.719,17.21
2023-05-23,103.48999786376952,1975.4855,5.08,3.698,18.53
2023-05-24,103.88999938964844,1959.9703,5.08,3.744,20.03
2023-05-25,104.20999908447266,1940.1062,5.08,3.823,19.14
2023-05-26,104.20999908447266,1946.2,5.08,3.81,17.95
2023-05-27,104.20999908447266,1946.2,5.08,3.81,17.95
2023-05-28,104.20999908447266,1946.2,5.08,3.819,17.95
2023-05-29,104.20999908447266,1941.6631,5.08,3.764,17.46
2023-05-30,104.16999816894533,1959.3698,5.08,3.694,17.46
2023-05-31,104.31999969482422,1965.2,5.08,3.646,17.94
2023-06-01,103.55999755859376,1977.0397,5.08,3.601,15.65
2023-06-02,104.0199966430664,1947.5,5.08,3.698,14.6
2023-06-03,104.0199966430664,1947.5,5.08,3.698,14.6
2023-06-04,104.0199966430664,1947.5,5.08,3.698,14.6
2023-06-05,104.0,1961.8269,5.08,3.689,14.73
2023-06-06,104.12999725341795,1963.3357,5.08,3.677,13.96
2023-06-07,104.0999984741211,1943.6,5.08,3.793,13.94
2023-06-08,103.33999633789062,1964.8183,5.08,3.718,13.65
2023-06-09,103.55999755859376,1960.7466,5.08,3.743,13.83
2023-06-10,103.55999755859376,1960.7466,5.08,3.743,13.83
2023-06-11,103.55999755859376,1960.7466,5.08,3.743,13.83
2023-06-12,103.62999725341795,1959.6,5.08,3.743,15.01
2023-06-13,103.33999633789062,1943.4588,5.08,3.827,14.61
2023-06-14,103.01000213623048,1943.7,5.08,3.79,13.88
2023-06-15,102.12000274658205,1958.3113,5.07,3.72,14.5
2023-06-16,102.3000030517578,1958.2,5.08,3.767,13.54
2023-06-17,102.3000030517578,1958.2,5.08,3.767,13.54
2023-06-18,102.3000030517578,1958.2,5.08,3.767,13.54
2023-06-19,102.3000030517578,1950.5949,5.08,3.822,14.19
2023-06-20,102.54000091552734,1936.9,5.07,3.719,13.88
2023-06-21,102.06999969482422,1934.2416,5.07,3.727,13.2
2023-06-22,102.38999938964844,1914.5721,5.07,3.797,12.91
2023-06-23,102.9000015258789,1920.2,5.07,3.737,13.44
2023-06-24,102.9000015258789,1920.2,5.07,3.737,13.44
2023-06-25,102.9000015258789,1920.2,5.07,3.737,13.44
2023-06-26,102.69000244140624,1921.7,5.07,3.723,14.25
2023-06-27,102.48999786376952,1913.7017,5.07,3.772,13.74
2023-06-28,102.91000366210938,1907.4425,5.07,3.714,13.43
2023-06-29,103.33999633789062,1908.2185,5.07,3.842,13.54
2023-06-30,102.91000366210938,1919.5693,5.08,3.841,13.59
2023-07-01,102.91000366210938,1919.5693,5.08,3.841,13.59
2023-07-02,102.91000366210938,1919.5693,5.08,3.841,13.59
2023-07-03,102.98999786376952,1921.6309,5.08,3.858,13.57
2023-07-04,102.98999786376952,1926.3286,5.08,3.839,13.7
2023-07-05,103.37000274658205,1915.1017,5.08,3.934,14.18
2023-07-06,103.16999816894533,1911.8249,5.08,4.031,15.44
2023-07-07,102.2699966430664,1924.4,5.08,4.066,14.83
2023-07-08,102.2699966430664,1924.4,5.08,4.066,14.83
2023-07-09,102.2699966430664,1924.4,5.08,4.066,14.83
2023-07-10,101.97000122070312,1924.7537,5.07,4.0,15.07
2023-07-11,101.7300033569336,1932.2929,5.08,3.978,14.84
2023-07-12,100.5199966430664,1957.2314,5.08,3.861,13.54
2023-07-13,99.7699966430664,1960.5595,5.08,3.767,13.61
2023-07-14,99.91000366210938,1954.3,5.08,3.83,13.34
2023-07-15,99.91000366210938,1954.3,5.08,3.83,13.34
2023-07-16,99.91000366210938,1954.3,5.08,3.83,13.34
2023-07-17,99.83999633789062,1954.4,5.08,3.809,13.48
2023-07-18,99.94000244140624,1977.7,5.08,3.789,13.3
2023-07-19,100.27999877929688,1976.0923,5.08,3.748,13.76
2023-07-20,100.87999725341795,1968.752,5.08,3.856,13.99
2023-07-21,101.06999969482422,1960.8422,5.08,3.837,13.6
2023-07-22,101.06999969482422,1960.8422,5.08,3.837,13.6
2023-07-23,101.06999969482422,1960.8422,5.08,3.837,13.6
2023-07-24,101.3499984741211,1953.2125,5.08,3.878,13.91
2023-07-25,101.3499984741211,1964.6734,5.08,3.89,13.86
2023-07-26,100.88999938964844,1972.3652,5.08,3.873,13.19
2023-07-27,101.7699966430664,1947.4727,5.33,4.002,14.41
2023-07-28,101.62000274658205,1959.3565,5.33,3.957,13.33
2023-07-29,101.62000274658205,1959.3565,5.33,3.957,13.33
2023-07-30,101.62000274658205,1959.3565,5.33,3.957,13.33
2023-07-31,101.86000061035156,1964.3387,5.33,3.967,13.63
2023-08-01,102.3000030517578,1951.6,5.33,4.037,13.93
2023-08-02,102.58999633789062,1935.1,5.33,4.09,16.09
2023-08-03,102.54000091552734,1934.8,5.33,4.179,15.92
2023-08-04,102.0199966430664,1942.6774,5.33,4.042,17.1
2023-08-05,102.0199966430664,1942.6774,5.33,4.042,17.1
2023-08-06,102.0199966430664,1942.6774,5.33,4.042,17.1
2023-08-07,102.0500030517578,1936.4764,5.33,4.097,15.77
2023-08-08,102.52999877929688,1924.6,5.33,4.028,15.99
2023-08-09,102.48999786376952,1914.7,5.33,4.016,15.96
2023-08-10,102.5199966430664,1912.0496,5.33,4.107,15.85
2023-08-11,102.83999633789062,1913.1,5.33,4.158,14.84
2023-08-12,102.83999633789062,1913.1,5.33,4.158,14.84
2023-08-13,102.83999633789062,1913.1,5.33,4.158,14.84
2023-08-14,103.19000244140624,1907.1,5.33,4.201,14.82
2023-08-15,103.20999908447266,1901.5505,5.33,4.219,16.46
2023-08-16,103.41999816894533,1891.4,5.33,4.258,16.78
2023-08-17,103.44000244140624,1891.1041,5.33,4.284,17.89
2023-08-18,103.37999725341795,1889.5322,5.33,4.251,17.3
2023-08-19,103.37999725341795,1889.5322,5.33,4.251,17.3
2023-08-20,103.37999725341795,1889.5322,5.33,4.251,17.3
2023-08-21,103.33000183105467,1893.9697,5.33,4.342,17.13
2023-08-22,103.55999755859376,1897.4942,5.33,4.332,16.97
2023-08-23,103.36000061035156,1916.7181,5.33,4.196,15.98
2023-08-24,103.9800033569336,1916.4,5.33,4.241,17.2
2023-08-25,104.08000183105467,1914.8,5.33,4.231,15.68
2023-08-26,104.08000183105467,1914.8,5.33,4.231,15.68
2023-08-27,104.08000183105467,1914.8,5.33,4.231,15.68
2023-08-28,104.05999755859376,1920.8,5.33,4.206,15.08
2023-08-29,103.5500030517578,1935.7,5.33,4.12,14.45
2023-08-30,103.16000366210938,1942.0769,5.33,4.112,13.88
2023-08-31,103.62000274658205,1939.8281,5.33,4.106,13.57
2023-09-01,104.23999786376952,1939.8074,5.33,4.181,13.09
2023-09-02,104.23999786376952,1939.8074,5.33,4.181,13.09
2023-09-03,104.23999786376952,1939.8074,5.33,4.187,13.09
2023-09-04,104.23999786376952,1937.8737,5.33,4.206,13.82
2023-09-05,104.80999755859376,1926.7786,5.33,4.266,14.01
2023-09-06,104.86000061035156,1915.7544,5.33,4.296,14.45
2023-09-07,105.05999755859376,1919.2429,5.33,4.25,14.4
2023-09-08,105.08999633789062,1919.0651,5.33,4.26,13.84
2023-09-09,105.08999633789062,1919.0651,5.33,4.26,13.84
2023-09-10,105.08999633789062,1919.0651,5.33,4.26,13.84
2023-09-11,104.56999969482422,1921.1,5.33,4.294,13.8
2023-09-12,104.70999908447266,1912.8,5.33,4.28,14.23
2023-09-13,104.7699966430664,1908.3985,5.33,4.254,13.48
2023-09-14,105.41000366210938,1909.5,5.33,4.286,12.82
2023-09-15,105.31999969482422,1923.9751,5.33,4.336,13.79
2023-09-16,105.31999969482422,1923.9751,5.33,4.336,13.79
2023-09-17,105.31999969482422,1923.9751,5.33,4.336,13.79
2023-09-18,105.1999969482422,1934.0997,5.33,4.303,14.0
2023-09-19,105.1999969482422,1930.651,5.33,4.365,14.11
2023-09-20,105.16000366210938,1929.4298,5.33,4.399,15.14
2023-09-21,105.36000061035156,1920.7,5.33,4.494,17.54
2023-09-22,105.58000183105467,1924.8,5.33,4.438,17.2
2023-09-23,105.58000183105467,1924.8,5.33,4.438,17.2
2023-09-24,105.58000183105467,1924.8,5.33,4.438,17.2
2023-09-25,106.0,1915.0,5.33,4.531,16.9
2023-09-26,106.2300033569336,1901.0703,5.33,4.55,18.94
2023-09-27,106.66999816894533,1876.3863,5.33,4.608,18.22
2023-09-28,106.22000122070312,1865.7358,5.33,4.579,17.34
2023-09-29,106.16999816894533,1848.4898,5.33,4.579,17.52
2023-09-30,106.16999816894533,1848.4898,5.33,4.579,17.52
2023-10-01,106.16999816894533,1848.4898,5.33,4.579,17.52
2023-10-02,106.9000015258789,1825.8402,5.33,4.685,17.61
2023-10-03,107.0,1822.6,5.33,4.795,19.78
2023-10-04,106.8000030517578,1822.6276,5.33,4.735,18.58
2023-10-05,106.33000183105467,1821.3811,5.33,4.721,18.49
2023-10-06,106.04000091552734,1832.3056,5.33,4.795,17.45
2023-10-07,106.04000091552734,1832.3056,5.33,4.795,17.45
2023-10-08,106.04000091552734,1832.3056,5.33,4.725,17.45
2023-10-09,106.08000183105467,1862.3528,5.33,4.628,17.7
2023-10-10,105.83000183105467,1859.4,5.33,4.657,17.03
2023-10-11,105.81999969482422,1875.2827,5.33,4.558,16.09
2023-10-12,106.56999969482422,1870.0,5.33,4.697,16.69
2023-10-13,106.6500015258789,1932.5,5.33,4.616,19.32
2023-10-14,106.6500015258789,1932.5,5.33,4.616,19.32
2023-10-15,106.6500015258789,1932.5,5.33,4.616,19.32
2023-10-16,106.23999786376952,1919.4009,5.33,4.7,17.21
2023-10-17,106.25,1923.9,5.33,4.836,17.88
2023-10-18,106.56999969482422,1949.3089,5.33,4.911,19.22
2023-10-19,106.25,1976.2423,5.33,4.99,21.4
2023-10-20,106.16000366210938,1981.1286,5.33,4.914,21.71
2023-10-21,106.16000366210938,1981.1286,5.33,4.914,21.71
2023-10-22,106.16000366210938,1981.1286,5.33,4.914,21.71
2023-10-23,105.54000091552734,1972.3933,5.33,4.848,20.37
2023-10-24,106.2699966430664,1972.323,5.33,4.819,18.97
2023-10-25,106.52999877929688,1979.8811,5.33,4.961,20.19
2023-10-26,106.5999984741211,1984.3613,5.33,4.849,20.68
2023-10-27,106.55999755859376,2005.6,5.33,4.845,21.27
2023-10-28,106.55999755859376,2005.6,5.33,4.845,21.27
2023-10-29,106.55999755859376,2005.6,5.33,4.845,21.27
2023-10-30,106.12000274658205,1996.0976,5.33,4.888,19.75
2023-10-31,106.66000366210938,1984.0109,5.33,4.926,18.14
2023-11-01,106.87999725341795,1984.4608,5.33,4.734,16.87
2023-11-02,106.12000274658205,1984.1135,5.33,4.661,15.66
2023-11-03,105.0199966430664,1992.2804,5.33,4.576,14.91
2023-11-04,105.0199966430664,1992.2804,5.33,4.576,14.91
2023-11-05,105.0199966430664,1992.2804,5.33,4.576,14.91
2023-11-06,105.22000122070312,1977.7347,5.33,4.647,14.89
2023-11-07,105.54000091552734,1967.0,5.33,4.569,14.81
2023-11-08,105.58999633789062,1948.2094,5.33,4.492,14.45
2023-11-09,105.91000366210938,1958.319,5.33,4.632,15.29
2023-11-10,105.86000061035156,1938.084,5.33,4.646,14.17
2023-11-11,105.86000061035156,1938.084,5.33,4.646,14.17
2023-11-12,105.86000061035156,1938.084,5.33,4.646,14.17
2023-11-13,105.66000366210938,1945.8226,5.33,4.638,14.76
2023-11-14,104.11000061035156,1962.9172,5.33,4.453,14.16
2023-11-15,104.38999938964844,1959.3275,5.33,4.537,14.18
2023-11-16,104.37000274658205,1980.8,5.33,4.441,14.32
2023-11-17,103.81999969482422,1980.9275,5.33,4.439,13.8
2023-11-18,103.81999969482422,1980.9275,5.33,4.439,13.8
2023-11-19,103.81999969482422,1980.9275,5.33,4.439,13.8
2023-11-20,103.47000122070312,1973.3863,5.33,4.426,13.41
2023-11-21,103.56999969482422,1973.3863,5.33,4.398,13.35
2023-11-22,103.91999816894533,1973.3863,5.33,4.408,12.85
2023-11-23,103.91999816894533,1973.3863,5.33,4.453,12.8
2023-11-24,103.4000015258789,2001.4347,5.33,4.472,12.46
2023-11-25,103.4000015258789,2001.4347,5.33,4.472,12.46
2023-11-26,103.4000015258789,2001.4347,5.33,4.472,12.46
2023-11-27,103.1999969482422,2001.9,5.33,4.39,12.69
2023-11-28,102.75,2014.4,5.33,4.325,12.69
2023-11-29,102.7699966430664,2043.7,5.33,4.259,12.98
2023-11-30,103.5,2044.8957,5.33,4.33,12.92
2023-12-01,103.2699966430664,2039.4,5.33,4.209,12.63
2023-12-02,103.2699966430664,2039.4,5.33,4.209,12.63
2023-12-03,103.2699966430664,2039.4,5.33,4.209,12.63
2023-12-04,103.63999938964844,2115.1,5.33,4.259,13.08
2023-12-05,104.0500030517578,2032.5466,5.33,4.167,12.85
2023-12-06,104.1500015258789,2017.6,5.33,4.114,12.97
2023-12-07,103.54000091552734,2028.3244,5.33,4.148,13.06
2023-12-08,104.01000213623048,2004.3314,5.33,4.229,12.35
2023-12-09,104.01000213623048,2004.3314,5.33,4.229,12.35
2023-12-10,104.01000213623048,2004.3314,5.33,4.229,12.35
2023-12-11,104.0999984741211,1981.5917,5.33,4.237,12.63
2023-12-12,103.87000274658205,1979.4815,5.33,4.21,12.07
2023-12-13,102.87000274658205,2027.367,5.33,4.024,12.19
2023-12-14,101.95999908447266,2036.3925,5.33,3.921,12.48
2023-12-15,102.5500030517578,2019.9096,5.33,3.915,12.28
2023-12-16,102.5500030517578,2019.9096,5.33,3.915,12.28
2023-12-17,102.5500030517578,2019.9096,5.33,3.915,12.28
2023-12-18,102.51000213623048,2027.2215,5.33,3.935,12.56
2023-12-19,102.16999816894533,2040.2438,5.33,3.931,12.53
2023-12-20,102.41000366210938,2031.5913,5.33,3.853,13.67
2023-12-21,101.83999633789062,2045.9144,5.33,3.892,13.65
2023-12-22,101.6999969482422,2053.2469,5.33,3.901,13.03
2023-12-23,101.6999969482422,2053.2469,5.33,3.901,13.03
2023-12-24,101.6999969482422,2053.2469,5.33,3.901,13.03
2023-12-25,101.6999969482422,2054.4562,5.33,3.902,13.03
